e-type;m-type;adaptation;avg_isi;electrode_0_pa;f_i_curve_slope;fast_trough_t_long_square;fast_trough_t_ramp;fast_trough_t_short_square;fast_trough_v_long_square;fast_trough_v_ramp;fast_trough_v_short_square;input_resistance_mohm;latency;peak_t_long_square;peak_t_ramp;peak_t_short_square;peak_v_long_square;peak_v_ramp;peak_v_short_square;ri;sag;seal_gohm;slow_trough_t_long_square;slow_trough_t_ramp;slow_trough_t_short_square;slow_trough_v_long_square;slow_trough_v_ramp;slow_trough_v_short_square;tau;threshold_i_long_square;threshold_i_ramp;threshold_i_short_square;threshold_t_long_square;threshold_t_ramp;threshold_t_short_square;threshold_v_long_square;threshold_v_ramp;threshold_v_short_square;trough_t_long_square;trough_t_ramp;trough_t_short_square;trough_v_long_square;trough_v_ramp;trough_v_short_square;upstroke_downstroke_ratio_long_square;upstroke_downstroke_ratio_ramp;upstroke_downstroke_ratio_short_square;vm_for_sag;vrest;average_bifurcation_angle_local;average_contraction;average_diameter;average_fragmentation;average_parent_daughter_ratio;max_branch_order;max_euclidean_distance;max_path_distance;neuron_reconstruction_type;number_bifurcations;number_branches;number_nodes;number_stems;number_tips;overall_depth;overall_height;overall_width;scale_factor_x;scale_factor_y;scale_factor_z;soma_surface;superseded;total_length;total_surface;total_volume
Exc_2;Spiny_18;;58.6;-36.7399964618098;0.0950757729011025;1.10168;11.1338333333333;1.025875;-48.1250038146973;-47.1354179382324;-56.7421913146973;165.045216;0.03786;1.09924;11.1314266666667;1.023705;29.59375;30.8750006357829;37.5859394073486;120.624959468842;0.117600135505199;2.555280128;;11.1524266666667;;;-49.5208346048991;;12.6449060914684;350.0;252.749989827474;989.999938964844;1.09854;11.1306266666667;1.02315;-31.40625;-30.3645846048991;-50.4062528610229;1.1019;11.1524266666667;1.12937;-48.3125038146973;-49.5208346048991;-80.8750057220459;2.12103455459219;1.7978708634819;2.39700535822393;-93.90625;-80.4029312133789;77.9907217188875;0.830168099006519;0.681475950742791;53.1346153846154;0.818758874294489;14.0;713.407399954115;779.746603442493;dendrite-only;26;58;2827;6;32;86.2122;795.506228948699;207.990028832657;0.1144;0.1144;0.28;554.01388597242;FALSE;3269.35554809827;7055.61672349999;1338.39356024813
Exc_2;Spiny_18;0.0594504297656943;238.47;-11.6299999144975;0.151066355936711;1.09572;8.03824;1.02525;-49.4062538146973;-48.4791704813639;-57.3906288146973;238.458944;0.0335000000000001;1.09356;8.03634;1.02326;32.0;36.7708333333333;35.3281269073486;239.843934774399;0.124604105949402;1.590106112;1.11184;8.06182666666667;1.18828;-50.96875;-51.5625012715658;-78.9062538146973;14.290159286403;170.0;175.374994913737;370.0;1.09298;8.03572;1.02277;-36.21875;-35.8020833333333;-51.4843788146973;1.11184;8.06182666666667;1.18828;-50.96875;-51.5625012715658;-78.9062538146973;2.32016203447269;2.31660350193876;2.93691452000083;-95.5000076293945;-83.0187683105469;76.1278705995882;0.876244535952505;0.359864518731078;50.6290322580645;0.813230744863163;17.0;725.590369240634;773.389073306384;dendrite-only;31;68;3272;6;37;111.6579;800.630035427285;200.725678549109;0.1144;0.1144;0.28;107.195044291561;FALSE;3757.71187147813;4253.43534852001;442.678333995663
Exc_2;Spiny_18;;;21.2399993426704;0.136001768776825;1.0848;12.3120133333333;1.025044;-47.7187538146973;-47.1354204813639;-55.0187522888184;136.196192;0.0326600000000001;1.08216;12.3098066666667;1.023404;34.71875;36.6250012715658;37.4625007629395;104.374997317791;0.112865589559078;1.792688128;1.09888;12.32954;;-51.6250038146973;-52.2604204813639;;14.3525271961701;290.0;282.25;1140.0;1.08164;12.3092666666667;1.022988;-37.1250038146973;-34.2187525431315;-50.7437522888184;1.09888;12.32954;1.286844;-51.6250038146973;-52.2604204813639;-81.6125045776367;3.12224544865336;2.62680755580934;3.26730817955959;-93.2500076293945;-80.7112274169922;77.8984080573057;0.888712584348353;0.459434232842748;47.7777777777778;0.866074888645822;15.0;769.010769210958;802.595812739221;dendrite-only;27;61;2980;7;34;78.645;898.115066125616;233.61620595326;0.1144;0.1144;0.28;152.498702082442;FALSE;3451.57371324049;4974.70086564542;658.737901964494
Exc_2;Spiny_18;;41.42;30.6899991531218;0.124999999891627;1.07806;8.18212666666667;1.02579333333333;-44.6250038146973;-45.2812525431315;-55.2083358764648;148.879424;0.0295000000000001;1.07534;8.17944666666667;1.02358333333333;32.84375;36.34375;35.6562512715658;160.46878695488;0.124172069132328;1.777776384;;8.20524;;;-50.0937512715658;;15.9091840798784;210.0;179.0;900.0;1.0747;8.17877333333333;1.02311333333333;-31.4375019073486;-29.833335240682;-40.2656275431315;1.07926;8.20524;1.26536666666667;-45.0;-50.0937512715658;-78.1562525431315;2.93658814009475;2.60878236321334;3.00531635420307;-94.2812576293945;-77.106689453125;67.7840030857679;0.82417662321656;0.376801674376202;59.078431372549;0.72724939353645;14.0;864.586100812742;898.917242946932;dendrite-only;26;60;3226;8;34;83.573;953.686439646163;220.483279377287;0.1144;0.1144;0.28;144.381678766807;FALSE;3750.60924986953;4493.23262591798;472.93797187531
Exc_2;Spiny_18;0.138954708036438;129.005714285714;-5.76999949555845;0.16970310391363;1.05622;5.73236666666667;1.025208;-50.6875038146973;-49.0937512715658;-54.8812530517578;235.72216;0.0097800000000001;1.05418;5.73064666666667;1.02344;35.2812538146973;35.4791679382324;40.2687530517578;176.651805639267;0.0342785231769085;1.123548416;;;1.083552;;;-61.5437530517578;17.874334159752;110.0;117.749997456868;310.0;1.05364;5.73004;1.02298;-34.46875;-32.9479192097982;-44.5312522888184;1.0565;5.73266;1.083552;-50.875;-49.3125;-61.5437530517578;2.40765834481103;2.04438473027123;2.66081634282244;-80.5625;-60.4437866210938;79.9009906375419;0.825225237999678;0.403395599347483;47.8571428571429;0.948258516045169;17.0;841.53302622218;918.950284424989;dendrite-only;35;75;3381;5;40;138.32;911.970068003726;199.863377549038;0.1144;0.1144;0.28;165.164845505958;FALSE;3821.08006964927;4853.92714967198;551.456679565944
Exc_2;Spiny_18;0.182322941236821;90.075;5.53749971224371;0.169432120486493;1.09134;11.1253066666667;1.025524;-50.6875038146973;-48.8333371480306;-59.2312522888184;144.304784;0.03162;1.08932;11.1232733333333;1.02354;35.8437538146973;30.5729173024495;37.0000007629395;131.7188590765;0.0315813794732094;1.547507456;;;;;;;15.3199394347415;210.0;252.58332824707;700.0;1.08882;11.1225933333333;1.023108;-37.3125;-32.875;-46.4062522888184;1.09214;11.1351133333333;1.232456;-51.1875038146973;-49.7291692097982;-72.6062561035156;2.73501463483191;2.01937897879649;2.66589190343423;-87.0937576293945;-72.1567993164062;75.6507338971581;0.855317138997425;0.525492736075917;50.8676470588235;0.988370225685368;17.0;907.721014150989;984.542420675029;dendrite-only;34;76;3745;8;42;106.1846;972.160222778045;223.760757234969;0.1144;0.1144;0.28;428.7342681032;FALSE;4248.9021667981;7058.49562022464;985.747157839598
Exc_3;Spiny_1;0.0828730521023132;113.543571428571;-9.06124914684669;0.173261205564142;1.156355;4.5585075;1.025144;-48.34375;-45.7031288146973;-51.7062530517578;157.999552;0.05755;1.154675;4.55687;1.023316;43.40625;36.8281269073486;43.8687507629395;196.406245231628;0.0085733160376548;1.546310784;1.203015;4.5977025;1.7463;-56.5937538146973;-54.2656269073486;-80.7687530517578;24.1878296564196;70.0;88.375;760.0;1.154215;4.5563075;1.022922;-40.21875;-35.3281269073486;-48.7625007629395;1.203015;4.5977025;1.7463;-56.5937538146973;-54.2656269073486;-80.7687530517578;3.84261426504529;2.82512085297399;4.43392718431806;-100.90625;-80.7700653076172;76.0007477474713;0.882979720296633;0.514034808290951;36.8837209302326;0.829688886727063;10.0;316.355110629274;367.632748188575;full;43;93;3308;7;50;90.7223;260.243796603629;386.105776089306;0.1144;0.1144;0.28;393.792323059283;FALSE;3896.8447475457;6336.62480147061;927.953076816344
Exc_3;Spiny_1;0.0473092916966464;138.083333333333;-48.7925012893076;0.0230841104874455;1.2741;7.45446;1.027352;-47.1562538146973;-46.2395833333333;-51.6187507629395;123.66616;0.0819800000000002;1.26956;7.45015333333333;1.023456;40.6562538146973;44.1666692097982;43.0937530517578;74.9998837709427;0.0403347201645374;1.132509824;1.31292;7.49453333333333;1.664192;-55.3125038146973;-52.8437538146973;-79.0000030517578;20.6521335795067;190.0;160.708333333333;1550.0;1.269;7.44958666666667;1.022988;-38.1562538146973;-38.1562525431315;-49.4687530517578;1.31292;7.49453333333333;1.664192;-55.3125038146973;-52.8437538146973;-79.0000030517578;4.7183407511596;5.00209232743798;5.06213382227747;-86.75;-78.1814880371094;67.8183093130169;0.876736954235068;0.574540293584622;43.2584269662921;0.868653762465684;10.0;284.197917698582;315.62579241627;full;45;103;4142;13;58;104.3862;205.610587926299;524.519427291987;0.1144;0.1144;0.28;467.03535257161;FALSE;4814.72032798137;8746.82427693676;1413.13250854802
Exc_3;Spiny_1;0.0526763296410991;105.542222222222;11.0249994897393;0.0708333343551264;1.1182;6.5404;1.025284;-44.4062538146973;-42.8437519073486;-47.4500007629395;144.406752;0.0465200000000001;1.11558;6.53735;1.023472;47.4375038146973;43.46875;46.1062530517578;129.799082875252;0.0137624591588974;1.119590912;1.14896;6.57274;1.813144;-50.15625;-50.4218769073486;-77.9437545776367;14.1557831411327;150.0;137.9375;949.999938964844;1.11516;6.53684;1.023048;-37.2812538146973;-34.8281269073486;-49.3687515258789;1.14896;6.57274;1.813144;-50.15625;-50.4218769073486;-77.9437545776367;4.66653740674142;3.95624542189668;4.55479312028866;-90.53125;-77.2036209106445;72.7563846152452;0.890543791939576;0.0904208501179433;41.2631578947368;0.883401985710181;10.0;206.378928494214;301.177041656044;dendrite-only;38;86;3306;10;48;119.0;248.969133514047;282.145526615361;0.1144;0.1144;0.28;10.2919916461129;FALSE;3861.83574986574;1094.18349831088;24.2876625128369
Exc_3;Spiny_1;0.0155885242319045;107.6325;-3.73250041985074;0.10893587994543;1.63088;11.41682;1.026125;-44.1562538146973;-46.2604192097982;-47.8789100646973;102.1934;0.10334;1.62776;11.41392;1.0235225;51.1875038146973;51.6458371480306;52.2382845878601;45.781135559082;0.0360992811620235;2.738407424;1.67256;11.4630066666667;;-53.28125;-54.1666679382324;;12.5531594425799;260.0;259.833333333333;2140.0;1.62728;11.41346;1.0230775;-36.3125;-39.8958346048991;-48.0156269073486;1.67256;11.4630066666667;1.7416525;-53.28125;-54.1666679382324;-83.6992235183716;4.83846422907983;4.84968298554981;4.48723328250787;-88.15625;-83.0712890625;75.7244704876783;0.880706088314919;0.893632869470931;40.1470588235294;0.999566784698995;10.0;294.046789561338;328.71302227139;full;51;110;4173;8;59;81.2;229.950333314244;455.062523184982;0.1144;0.1144;0.28;479.723685526612;FALSE;4896.79653543965;13781.0534434102;3230.65005298485
Exc_3;Spiny_1;0.0436720912966709;135.143333333333;19.8049996541494;0.112099490574613;1.14724;11.5849666666667;1.02531333333333;-42.9375038146973;-42.375;-47.630210240682;87.721232;0.07568;1.14406;11.5818933333333;1.02343666666667;41.15625;45.7395858764648;43.6875025431315;57.499922811985;0.0034818155691027;1.3737184;1.18094;11.6225466666667;;-50.71875;-51.9166692097982;;15.7117405094745;250.0;263.999994913737;1830.0;1.1436;11.5814333333333;1.02303333333333;-37.34375;-36.3645846048991;-46.255210240682;1.18094;11.6225466666667;1.51167;-50.71875;-51.9166692097982;-78.8802134195964;4.11894020627693;4.36960030631226;4.17310010161758;-85.7500076293945;-79.214225769043;68.0652508613341;0.866649528205467;0.372487195068217;40.5178571428571;0.99799434738087;8.0;289.317005495028;334.808254113855;full;56;119;4601;7;63;136.348;278.746352030208;494.820720845633;0.1144;0.1144;0.28;325.694591071971;FALSE;5472.33312250927;6414.67371621418;604.937111504282
Exc_3;Spiny_1;0.0197647870815927;85.85;-55.287500272394;0.122857152386099;1.21476;8.65309333333334;1.02637;-41.8437538146973;-44.1354192097982;-47.3750038146973;106.738512;0.0812000000000002;1.21128;8.6495;1.02362;47.6875;50.0729179382324;51.5625019073486;72.8125348687172;0.0008120908751152;1.631161344;1.24956;8.69119333333333;;-48.2187538146973;-50.9062525431315;;14.6464948057725;170.0;190.708333333333;1550.0;1.21072;8.64894;1.02312;-34.5625038146973;-37.9583358764648;-46.3437519073486;1.24956;8.69119333333333;1.73423;-48.2187538146973;-50.9062525431315;-78.9375038146973;4.47692198383113;4.81336647709671;4.87924267406344;-86.6562576293945;-78.0750122070312;76.3629506142789;0.875630577063864;0.480961301893132;43.9390243902439;0.989793374342483;10.0;329.629268341587;361.323047934044;full;41;89;3675;7;48;70.1901;298.553636175418;483.771838839446;0.1144;0.1144;0.28;407.050583659152;FALSE;4259.20330558376;6446.30727927998;795.119090351497
Exc_3;Spiny_1;0.0497381670743084;121.014285714286;-19.8225012792985;0.0992653819292851;1.25996;7.44411333333333;1.02676;-42.28125;-45.8750038146973;-47.2500019073486;133.01648;0.07786;1.25594;7.44026;1.02367;45.8125038146973;51.3333371480306;47.1875;97.1874967217445;0.0045447601005435;3.2821568;1.3034;7.49496;;-51.1562538146973;-53.8541679382324;;17.2851091365449;160.0;160.458333333333;1420.0;1.2553;7.4397;1.02315;-34.78125;-40.0520846048991;-39.390625;1.3034;7.49496;1.64361;-51.1562538146973;-53.8541679382324;-78.6562538146973;4.66387890697396;5.22679718961189;4.51876268945561;-88.25;-78.1226043701172;77.4741489636046;0.864511970413127;0.517770075754003;34.9880952380952;1.0;9.0;239.597951023501;275.038198436052;dendrite-only;42;93;3054;9;51;108.3424;243.706439837043;306.954954505045;0.1144;0.1144;0.28;669.519462982872;FALSE;3479.10665884398;5659.93990812952;740.344750353178
Exc_3;Spiny_1;0.0681975201022328;113.14;-18.2525002057066;0.0861607142857143;1.14664;12.5324933333333;1.02714;-50.9062538146973;-49.2708358764648;-54.3187515258789;81.043112;0.0570200000000001;1.14168;12.52796;1.02366;39.3750038146973;39.1145858764648;40.7687530517578;73.5937505960464;0.0205812826752663;3.551837952;1.16126;12.55396;;-56.46875;-55.7604204813639;;20.7731274801115;310.0;287.666666666667;2120.0;1.14118;12.5274066666667;1.023136;-43.8437538146973;-41.0937512715658;-51.9437515258789;1.16126;12.55396;1.519172;-56.46875;-55.7604204813639;-81.2250030517578;4.99505086138733;4.89375209152544;4.29090721905503;-89.4687576293945;-81.1858520507812;77.2045906150833;0.845289750668654;0.364054642770944;39.6382978723404;1.0;9.0;274.04663127924;316.731523547256;dendrite-only;47;102;3811;8;55;97.1118;208.631184633538;372.936402998993;0.1144;0.1144;0.28;201.24588185779;FALSE;4311.97112677914;4930.99636328677;463.039201494127
Exc_3;Spiny_10;0.0696908626249255;91.0614285714286;-22.0400000333631;0.177272731115007;1.12887;7.646095;1.025508;-55.28125;-53.0416704813639;-61.0437538146973;225.403856;0.0561050000000001;1.12654;7.64418333333333;1.0235;41.25;41.4791679382324;40.8312515258789;172.656178474426;0.166490688920021;1.411097216;1.14495;7.66528166666667;1.131664;-55.0;-53.9687525431315;-77.7375030517578;15.370362114224;150.0;165.625;640.0;1.126025;7.64362166666667;1.023036;-38.0000038146973;-34.7604179382324;-49.7750007629395;1.12893;7.66528166666667;1.131664;-55.3750038146973;-53.9687525431315;-77.7375030517578;2.81659096076423;2.51125350611338;2.84446432106942;-95.9375076293945;-77.4682312011719;69.637159490787;0.854195684855097;0.225441217529575;44.1666666666667;0.973048948392005;15.0;638.654298596839;659.289747985876;dendrite-only;24;56;2347;8;32;153.301;697.754516751044;180.530270699458;0.1144;0.1144;0.28;138.810256964368;FALSE;2695.76154428123;1907.09321452432;111.510598503603
Exc_3;Spiny_11;0.0267317211648439;94.2335;96.4218704879727;0.164285714285714;1.197855;3.4231;1.02448916666667;-47.75;-48.3125012715658;-53.208335240682;178.177008;0.056125;1.196355;3.42154166666667;1.02310833333333;43.9375;47.3333333333333;41.5885429382324;166.250005364418;0.166221499443054;2.238012672;1.237065;3.46784666666667;1.31704166666667;-57.2812538146973;-56.8958333333333;-70.2187512715658;23.1827548873761;70.0;60.0416679382324;750.0;1.19593;3.421125;1.02275833333333;-36.84375;-37.53125;-43.1093756357829;1.237065;3.46784666666667;1.31704166666667;-57.2812538146973;-56.8958333333333;-70.2187512715658;2.97419423435741;3.15611737377991;2.94646278376885;-88.40625;-69.4028549194336;62.293883006753;0.876720334351633;0.648356150914171;43.3529411764706;0.883248879281861;8.0;507.620655658534;583.881940106166;dendrite-only;35;76;3004;6;41;72.3976;617.333004320437;254.722210224279;0.1144;0.1144;0.28;587.267053200988;FALSE;3472.92842442749;7086.90374827055;1324.5378198912
Exc_3;Spiny_11;0.0833337734985903;131.882857142857;-34.4862471912677;0.0857142931425651;1.14958;5.50128;1.026455;-42.4375;-43.7187525431315;-44.9687509536743;143.434624;0.0533000000000001;1.1439;5.49460666666667;1.02337875;45.0;48.7708346048991;45.4921884536743;148.437514901161;0.110607907176018;2.499024384;1.181375;5.53536;1.43168625;-48.2812538146973;-49.3958333333333;-72.6953144073486;45.4654375999229;130.0;111.833333333333;1230.0;1.14328;5.49403;1.0228825;-36.625;-34.6875012715658;-44.2578144073486;1.181375;5.53536;1.43168625;-48.2812538146973;-49.3958333333333;-72.6953144073486;4.70933606031171;5.19421673438386;4.42598042790119;-79.125;-72.2378997802734;71.4493111546167;0.845840074923783;0.650243795401042;58.6481481481481;0.783953800986146;10.0;444.852986764841;609.706041323416;dendrite-only;27;64;3661;10;37;103.8509;579.505473784129;354.068185210523;0.1144;0.1144;0.28;474.718913209156;FALSE;4229.43625997727;8664.61299135519;1602.93600883198
Exc_3;Spiny_11;0.015226471026161;85.318;-19.3231246975456;0.15942931350317;1.21119;8.673895;1.025255;-43.1250038146973;-43.6770858764648;-45.0937519073486;107.266272;0.0621700000000001;1.207475;8.66971166666667;1.0233925;35.6875038146973;41.4166704813639;38.2578144073486;91.2500023841858;0.0420052446424961;3.056631296;1.252915;8.717475;1.55397875;-52.5312538146973;-52.4687538146973;-78.8359413146973;14.5823818028995;209.999984741211;191.25;1330.0;1.207025;8.66929;1.0230275;-39.71875;-38.7604192097982;-47.0000019073486;1.252915;8.717475;1.55397875;-52.5312538146973;-52.4687538146973;-78.8359413146973;3.92781554389551;4.18496553773487;3.88184989071812;-88.5;-78.792106628418;57.3801735235694;0.856542023921052;0.166759380946059;72.1;0.992690160075717;7.0;482.63059367537;515.083904585494;dendrite-only;20;47;3291;7;27;134.2793;584.465276021277;377.916304751713;0.1144;0.1144;0.28;81.6279634419273;FALSE;3580.83306804307;1889.54179724898;85.0107143076389
Exc_3;Spiny_11;0.0278465493189408;151.652;-31.707501207956;0.10744520285006;1.2812;7.76234666666667;1.02605333333333;-49.4062538146973;-51.1250025431315;-48.3541704813639;110.029904;0.08578;1.27704;7.75888666666667;1.02361333333333;40.03125;49.6666679382324;41.2500012715658;99.0625768899918;0.0279425401240587;2.4868416;1.327;7.78842;1.64114666666667;-57.59375;-56.4270871480306;-75.7083384195964;18.6710725471603;130.0;168.458333333333;1190.0;1.27648;7.75840666666667;1.02315333333333;-39.7500038146973;-40.5104179382324;-42.0416692097982;1.327;7.78842;1.64114666666667;-57.59375;-56.4270871480306;-75.7083384195964;4.0615370028064;4.61450186447117;4.0349123419963;-86.1562576293945;-75.1433410644531;68.9890182792973;0.884500534817554;0.534195627562449;61.5394736842105;0.88120013244827;10.0;434.02437329536;567.270905555042;dendrite-only;38;81;4706;5;43;63.84;596.539833964939;430.341269894509;0.1144;0.1144;0.28;359.235921025732;FALSE;5370.46030145131;9011.25852578126;1386.21769320377
Exc_3;Spiny_11;0.146837909052613;131.162857142857;-37.9900000346822;0.0950289722476364;1.23206;5.62356666666667;1.02522;-42.3125038146973;-44.7812512715658;-42.9062515258789;115.011824;0.07552;1.22924;5.62045333333333;1.023408;45.1875038146973;44.96875;43.6000030517578;109.732121229172;0.0301319994032383;1.125523712;;5.68608;;;-52.0625038146973;;26.3289925285357;90.0;114.958330790202;1100.0;1.2288;5.61999333333333;1.022992;-40.8750038146973;-40.5104204813639;-48.2250015258789;1.96176;5.68608;1.434076;-54.2187538146973;-52.0625038146973;-66.5625038146973;4.74302373819515;4.73191737789188;4.49999879043194;-85.1250076293945;-71.8324890136719;84.7208606144326;0.904052213386314;0.350498548429362;83.74;0.983308871889091;7.0;498.284199869763;521.717195961155;dendrite-only;25;56;4274;6;31;138.8268;696.353189488589;484.351125830503;0.1144;0.1144;0.28;179.091945451027;FALSE;5018.5406746979;5525.86480508542;520.470580936443
Exc_3;Spiny_11;0.0484896364402804;169.036;49.8825009076498;0.0736363713918626;1.85124;6.12972666666667;1.02703333333333;-47.5000038146973;-46.5416679382324;-51.7083358764648;100.65792;0.13236;1.84564;6.12434;1.02357333333333;43.1250038146973;41.7291679382324;45.8541679382324;100.000001490116;0.0787555947899818;1.486249472;;6.17732666666667;;;-55.4583371480306;;25.4581609860946;150.0;127.624997456868;1600.0;1.84508;6.12382;1.02313333333333;-36.9062538146973;-36.8333346048991;-50.5416692097982;1.90528;6.17732666666667;1.85943333333333;-56.875;-55.4583371480306;-78.875005086263;4.26221451423045;4.48442399011076;4.71564887999256;-90.5625076293945;-78.4198150634766;75.0141854333148;0.805505598210067;0.467401984300369;58.5588235294118;0.933703982722879;13.0;381.585254176337;468.194445597887;dendrite-only;51;109;6023;7;58;133.821;531.831232513328;280.16568864998;0.1144;0.1144;0.28;317.965948644583;FALSE;6725.9976824518;9906.60964240668;1218.1085939001
Exc_3;Spiny_11;0.0288584835035904;125.46;40.2725006121152;0.0922546053028431;1.2464;5.36022;1.0267;-44.0000038146973;-44.8229192097982;-49.125;110.777152;0.09246;1.24174;5.35619333333333;1.02364;36.0000038146973;38.0937525431315;36.8125038146973;118.593707680702;0.0405821055173874;1.939275776;1.28326;5.40441333333333;;-53.2187538146973;-55.4166692097982;;27.3339241945222;170.0;108.416666666667;1450.0;1.2412;5.35566666666667;1.02318;-33.71875;-34.4270858764648;-40.90625;1.28326;5.40441333333333;1.68988;-53.2187538146973;-55.4166692097982;-75.34375;4.46239137768995;4.3004509627501;3.89966280542608;-88.5;-74.9961013793945;66.7798027224953;0.85374570907318;0.310871396130247;47.0476190476191;0.97323612468236;10.0;396.698387011468;464.557146154637;dendrite-only;42;90;3984;6;48;143.003;497.736737171826;304.377714880091;0.1144;0.1144;0.28;164.51250832692;FALSE;4759.25326794007;4703.80287402598;396.146997048176
Exc_3;Spiny_11;0.0776338740937534;101.1325;43.0975012621904;0.138850174216028;1.0792;3.48100666666667;1.026104;-45.15625;-45.6666679382324;-48.7812515258789;265.36656;0.024;1.07602;3.47689333333333;1.023412;35.25;38.0104204813639;36.4812515258789;268.750011920929;0.0555575378239155;2.03709312;1.09406;3.50988;;-49.3125038146973;-52.0104179382324;;29.8217074422353;70.0;61.4166653951009;499.999969482422;1.07536;3.47618666666667;1.02286;-37.7500038146973;-35.2604179382324;-42.0375022888184;1.09406;3.50988;1.173128;-49.3125038146973;-52.0104179382324;-63.7250038146973;3.64753760110533;3.63320048641181;3.64873536688455;-92.59375;-63.1356811523438;77.4963508655385;0.819877664095262;0.470899132723426;52.0161290322581;0.998804827106057;10.0;496.763913347276;590.653336164201;dendrite-only;31;72;3545;10;41;106.1007;587.258314849673;272.783671447196;0.1144;0.1144;0.28;454.737174660415;FALSE;3997.79020872942;5911.59824358416;717.228601043125
Exc_3;Spiny_12;0.113532040299354;91.175;-0.890624921902339;0.146212121509869;1.08714;4.50887833333333;1.0253525;-48.40625;-49.6875012715658;-53.5260423024495;226.322288;0.028235;1.084265;4.50525666666667;1.02341;30.2812519073486;32.2916666666667;33.8177083333333;171.562537550926;0.0384177453815937;1.242255232;;4.525915;;;-56.1354192097982;;15.7470055984322;170.0;87.125;560.0;1.0838;4.504775;1.023025;-36.90625;-35.1875;-47.9843756357829;1.094755;4.525915;1.08621333333333;-51.375;-56.1354192097982;-68.21875;3.09869182061209;3.00484270221591;3.34474468852851;-85.8750076293945;-67.6110000610352;63.8210399618997;0.893280744049607;0.333018604201801;44.2777777777778;0.866554624235737;9.0;547.668607454398;622.742017843665;dendrite-only;36;78;3247;6;42;99.4;657.011224338917;294.291417479337;0.1144;0.1144;0.28;322.434872736033;FALSE;3811.13989790614;4026.59293051645;385.176375315944
Exc_3;Spiny_12;0.150681930304697;117.956666666667;14.4937499502173;0.104545458766492;1.12224;7.15920666666667;1.025438;-45.03125;-41.3750025431315;-49.5562522888184;116.090224;0.0597750000000001;1.11816;7.156975;1.023604;22.0312519073486;25.5937506357829;23.9500007629395;128.90625;0.0993512868881226;1.540177024;1.15761;7.18826833333333;1.632421;-53.71875;-52.3750025431315;-74.5125;26.281992749586;130.0;153.416666666667;1280.0;1.11764;7.15642833333333;1.023161;-34.4062538146973;-30.5312506357829;-46.1750015258789;1.15761;7.18826833333333;1.632421;-53.71875;-52.3750025431315;-74.5125;2.89373239203779;2.50741632176071;3.00245718782352;-88.875;-73.020378112793;68.8880419310114;0.862172760980114;0.295607360583008;62.1704545454545;0.837475969790773;11.0;601.824711312771;655.270261330801;dendrite-only;44;97;5567;9;53;165.7706;729.946489260578;356.342110498443;0.1144;0.1144;0.28;334.686468881449;FALSE;5953.05890523869;5559.34373123286;447.702943030047
Exc_3;Spiny_12;0.179209316300971;129.141428571429;-19.9281251223038;0.125162344862747;1.28412;4.07069333333333;1.02539083333333;-42.65625;-44.2395858764648;-47.6250025431315;157.403648;0.0640800000000001;1.28121;4.068135;1.02357833333333;31.5312519073486;35.5000038146973;27.1458349227905;205.624923110008;0.105545349419117;1.963302528;1.364425;4.13972;1.50948833333333;-56.46875;-55.0104166666667;-75.2916717529297;29.3711841299531;70.0;76.2083333333333;1019.99993896484;1.280675;4.067615;1.02315416666667;-37.8437538146973;-38.6770858764648;-30.8593775431315;1.364425;4.13972;1.50948833333333;-56.46875;-55.0104166666667;-75.2916717529297;3.23377479803183;3.19276026473756;2.54703417568893;-96.28125;-74.6204833984375;80.1217649527668;0.897571909999641;0.227275251084026;43.4666666666667;0.845115200724844;14.0;544.191187814485;651.82743011299;dendrite-only;38;80;3295;4;42;127.0847;676.628705921057;314.164666591411;0.1144;0.1144;0.28;378.029904742365;FALSE;3957.71845503939;2826.11981868985;167.34405734002
Exc_3;Spiny_12;0.046079048252556;97.0;23.7975004285795;0.12464030169113;1.156475;6.00374166666667;1.0255275;-42.0000038146973;-42.3541679382324;-46.3359394073486;106.459784;0.06111;1.15356;6.00137166666667;1.0235425;32.53125;33.28125;27.1562509536743;113.28125;0.0900440961122513;1.577855488;1.21095;6.046945;1.2625375;-52.5625;-53.7083371480306;-72.7656288146973;19.3525924192435;110.0;124.500010172526;1280.0;1.153065;6.00088333333333;1.0231125;-34.6875;-34.5208346048991;-42.6562519073486;1.21095;6.046945;1.2625375;-52.5625;-53.7083371480306;-72.7656288146973;3.11966505637347;3.08353266205805;3.0684487083886;-85.9687576293945;-72.3885116577148;82.1409248239655;0.919327857846593;0.279352693868822;41.2739726027397;0.861676895754546;11.0;553.11001406213;599.09386654871;dendrite-only;37;85;3438;11;48;109.172;659.103581682177;289.640508745304;0.1144;0.1144;0.28;434.308087515996;FALSE;4095.39864990073;3591.49569887271;267.298722803595
