m-type;average_bifurcation_angle_local;average_contraction;average_diameter;average_fragmentation;average_parent_daughter_ratio;max_branch_order;max_euclidean_distance;max_path_distance;neuron_reconstruction_type;number_bifurcations;number_branches;number_nodes;number_stems;number_tips;overall_depth;overall_height;overall_width;scale_factor_x;scale_factor_y;scale_factor_z;soma_surface;total_length;total_surface;total_volume
Spiny_16;71.2610682953417;0.886591302322289;0.374944595985537;59.0857142857143;0.867387799531142;9.0;710.533066729297;821.462783665531;dendrite-only;36;78;4198;6;42;95.2;890.857643860124;338.032531106097;0.1144;0.1144;0.28;819.121980379593;4340.96306394848;5126.70618762176;556.481195314449
Spiny_16;67.6766227452549;0.901963425522717;0.689060363336705;62.4090909090909;0.806405615497612;9.0;693.893912227165;758.312152069933;dendrite-only;22;52;3094;8;30;122.0556;823.865984425497;419.51907357731;0.1144;0.1144;0.28;436.66515923981;3679.73466513522;7952.54344832203;1542.83480877452
Spiny_16;67.3773858032452;0.887278156968882;0.537818277450583;73.1923076923077;0.830941438535222;5.0;652.241329612368;685.190435448814;dendrite-only;13;33;2164;7;20;145.1761;775.231891807507;298.105562361507;0.1144;0.1144;0.28;330.621337296788;2706.98445452141;4562.12158368686;700.005104016845
Spiny_16;73.3280441034475;0.872942581220726;0.294941673714786;50.948275862069;0.862721901531484;9.0;586.10735208297;653.891487665878;dendrite-only;29;64;3042;6;35;140.7359;755.460218735647;291.264625201041;0.1144;0.1144;0.28;80.3719265678492;3649.54781132614;3382.77165544315;275.342980947889
Spiny_16;66.5918860717444;0.880750139505363;0.543119633047225;66.6585365853659;0.99625;8.0;575.693496188492;638.315617482892;dendrite-only;21;46;2784;4;25;142.151;879.035866459381;432.315298010138;0.1144;0.1144;0.28;143.258073405521;3243.9105900327;5534.34284902516;789.250197930997
Spiny_16;76.8952113382063;0.861256797005793;0.388448041260926;53.6739130434783;0.982449367931195;9.0;652.421228961321;722.628291068632;dendrite-only;23;51;2533;5;28;75.0098;764.011078065156;252.775707363499;0.1144;0.1144;0.28;200.903477230896;2792.78549098558;3410.41975376506;333.913897409055
Spiny_17;70.5249679782529;0.833767751931437;0.396957295036554;53.6470588235294;0.97914068472821;7.0;380.887967791055;421.123086106043;dendrite-only;17;41;2000;7;24;178.92;410.498710886712;200.678640015443;0.1144;0.1144;0.28;278.059800197987;2367.49660708027;2978.73742471416;344.917440824567
Spiny_17;65.6195187433819;0.892852972845642;0.317526765337337;65.1470588235294;0.838008170985635;8.0;333.941518538591;405.331603984107;dendrite-only;17;39;2272;5;22;84.6572;471.660399875982;331.718289666015;0.1144;0.1144;0.28;128.873143770285;2620.28626726523;2618.55973101975;244.499627031837
Spiny_17;72.238029975672;0.88401662090289;0.415101259314101;35.8225806451613;0.863285933250246;14.0;408.71361131346;457.692795536636;dendrite-only;31;65;2251;3;34;78.307;498.802919582892;178.768492977939;0.1144;0.1144;0.28;162.836668089493;2682.7706929123;3505.93707325975;413.155237607558
Spiny_17;82.0826596352091;0.868983954803881;0.303671795046505;40.0384615384615;0.836523052048372;16.0;478.841666224714;513.544985120376;dendrite-only;26;58;2368;6;32;127.5355;527.715537348627;192.157306411318;0.1144;0.1144;0.28;227.04236962249;2774.42214074531;2651.98852859184;227.410310198349
Spiny_17;80.0851274925632;0.864571598529882;0.344911025506751;57.5;0.918023857260496;14.0;637.777344789308;661.146994143281;dendrite-only;25;56;2951;6;31;176.4;717.565681919433;299.727968069507;0.1144;0.1144;0.28;161.412408309391;3534.95811273116;3784.71519233256;378.721032505808
Spiny_17;79.6425675371677;0.864104909970527;0.585623089437607;48.0476190476191;0.96491815709716;11.0;487.954238891671;549.470838240404;dendrite-only;21;49;2213;7;28;59.2598;555.308733101911;272.012499536342;0.1144;0.1144;0.28;316.730329460041;2550.42816701794;4690.11106531073;763.175721834684
Spiny_17;64.5153905897707;0.854380192591057;0.397916115206392;59.6896551724138;0.847030652115672;12.0;394.961801616992;454.68393776723;dendrite-only;29;63;3511;5;34;127.2477;529.375238212412;334.91681134565;0.1144;0.1144;0.28;220.312769021981;4138.75038708023;5166.90003556567;574.351472552183
Spiny_17;82.5508007188168;0.834684822074571;0.396811373433931;59.35;0.825544686932118;10.0;519.20217756662;550.255363227527;dendrite-only;20;46;2534;6;26;108.1714;610.058613672506;170.011635291948;0.1144;0.1144;0.28;249.405758375764;2949.28623420361;3679.55897999639;421.403681985634
Spiny_17;73.4173502276816;0.812881099944951;0.318870012272988;46.25;0.719981883283679;13.0;400.560883685726;465.966551254138;dendrite-only;22;50;2165;6;28;85.9494;486.282688742071;202.605166261484;0.1144;0.1144;0.28;90.0681394446641;2622.85897355899;2637.47028843121;225.489663321031
Spiny_17;80.4395319306065;0.879795309061225;0.51967511854542;56.25;0.824379392041317;12.0;440.885091773219;507.413345819204;dendrite-only;24;54;2744;6;30;107.24;514.517043234533;391.716603500702;0.1144;0.1144;0.28;413.247987139381;3256.90276183184;5279.37808437708;807.49210475989
Spiny_17;70.6975433579336;0.882689163690936;0.4104058675755;56.075;0.846822581426059;7.0;470.788284323346;506.38190518401;dendrite-only;20;46;2377;6;26;109.6651;502.049754773225;348.473116065773;0.1144;0.1144;0.28;308.808094222838;2871.02988011808;3663.40098491303;512.467910664197
Spiny_17;74.7953388326153;0.82079342598892;0.30265559172934;58.0714285714286;0.997745323966318;8.0;425.496879172691;514.786532587255;dendrite-only;21;47;2703;5;26;91.2682;503.055395460568;272.552397531452;0.1144;0.1144;0.28;226.248536495552;3070.73411783601;2929.80931122744;224.699924455252
Spiny_17;92.3427367118095;0.827213846844421;0.543098935180875;73.5;1.0;8.0;462.000945624931;580.543464607692;dendrite-only;15;37;2484;7;22;94.8612;565.076758106723;331.79547780865;0.1144;0.1144;0.28;910.267908619884;2816.62882194632;4800.78892721524;671.97200954352
Spiny_17;80.0704382080309;0.803612749502728;0.436011768114385;59.7391304347826;0.961920196690596;11.0;357.34105805825;437.392209150779;dendrite-only;23;51;2801;5;28;101.6128;474.238167528773;301.989466722711;0.1144;0.1144;0.28;283.940089919262;3164.23677084149;4331.73485249546;482.444115816266
Spiny_17;73.3647608869276;0.835573847903902;0.579723790376623;69.92;0.958724989771099;10.0;588.687223818294;669.426189484855;dendrite-only;25;55;3545;5;30;138.2004;716.262627061312;421.042199311982;0.1144;0.1144;0.28;477.738333258168;3964.05696821158;7223.26631685964;1084.48862611936
Spiny_17;89.3516975986373;0.771529585806149;0.756433898209872;72.8611111111111;1.0;8.0;393.781323762479;503.16735426327;dendrite-only;18;42;2990;6;24;121.2375;449.900312988031;400.249879024432;0.1144;0.1144;0.28;431.927312515227;3553.28702829313;8447.71999773887;1683.6119646421
Spiny_18;83.7040909809147;0.865585972431285;0.69725189472087;51.1607142857143;0.825492119097537;18.0;730.826285829437;803.439199796773;dendrite-only;28;63;3142;7;35;115.9527;796.867901369167;223.578403450271;0.1144;0.1144;0.28;448.900812045762;3548.59096044082;7800.46235007315;1523.46608363711
Spiny_18;64.9437333636483;0.838192451730583;0.302617129226233;49.4166666666667;0.734052460956693;15.0;851.288125392502;934.754306198061;dendrite-only;30;67;3201;7;37;53.6371;927.544374899065;241.957023896748;0.1144;0.1144;0.28;172.458941070081;3657.15712807279;3493.35828659139;319.097066618136
Spiny_18;68.2321181850424;0.854840824704531;0.751134435815945;45.741935483871;0.857063748848524;17.0;849.961878546203;928.363812279302;dendrite-only;31;67;3063;5;36;95.9885;895.312841061443;365.27034334101;0.1144;0.1144;0.28;402.099442489528;3663.8962500532;8645.70280494538;1906.58045115107
Spiny_18;86.3496675607879;0.656120914228653;0.457635173807222;52.4166666666667;0.950501835490455;15.0;650.637430524866;957.71093005655;dendrite-only;30;67;3271;7;37;87.0383;717.408342848595;199.214266938487;0.1144;0.1144;0.28;430.635071673074;4158.81994885331;5944.19600733693;730.014704147987
Spiny_18;79.2752020320836;0.861429957281671;0.422868214808078;54.2;0.753182934717743;15.0;756.523687203818;786.536700899698;dendrite-only;30;64;3307;4;34;102.205;849.11083850682;211.509445953914;0.1144;0.1144;0.28;209.916867481346;3803.26383405668;5054.4051036491;618.520077515733
Spiny_18;75.5692224750044;0.873486460383067;0.366706945343611;37.625;0.891321116488383;21.0;759.286451683717;794.867001447578;dendrite-only;40;85;3159;5;45;113.3546;843.711435498011;220.068905225172;0.1144;0.1144;0.28;252.444274076126;3615.29603807596;4162.26265396219;448.724770432929
Spiny_18;77.9907217188875;0.830168099006519;0.681475950742791;53.1346153846154;0.818758874294489;14.0;713.407399954115;779.746603442493;dendrite-only;26;58;2827;6;32;86.2122;795.506228948699;207.990028832657;0.1144;0.1144;0.28;554.01388597242;3269.35554809827;7055.61672349999;1338.39356024813
Spiny_18;76.1278705995882;0.876244535952505;0.359864518731078;50.6290322580645;0.813230744863163;17.0;725.590369240634;773.389073306384;dendrite-only;31;68;3272;6;37;111.6579;800.630035427285;200.725678549109;0.1144;0.1144;0.28;107.195044291561;3757.71187147813;4253.43534852001;442.678333995663
Spiny_18;70.959494141494;0.805243129895418;0.633418292930536;54.25;0.850331171718737;13.0;774.282355015442;830.192906305474;dendrite-only;22;52;2581;8;30;58.1378;809.157957748164;244.175402207239;0.1144;0.1144;0.28;406.502720732773;3004.02100400397;6028.63549144981;1079.40607454732
Spiny_18;77.8984080573057;0.888712584348353;0.459434232842748;47.7777777777778;0.866074888645822;15.0;769.010769210958;802.595812739221;dendrite-only;27;61;2980;7;34;78.645;898.115066125616;233.61620595326;0.1144;0.1144;0.28;152.498702082442;3451.57371324049;4974.70086564542;658.737901964494
Spiny_18;67.7840030857679;0.82417662321656;0.376801674376202;59.078431372549;0.72724939353645;14.0;864.586100812742;898.917242946932;dendrite-only;26;60;3226;8;34;83.573;953.686439646163;220.483279377287;0.1144;0.1144;0.28;144.381678766807;3750.60924986953;4493.23262591798;472.93797187531
Spiny_18;79.9009906375419;0.825225237999678;0.403395599347483;47.8571428571429;0.948258516045169;17.0;841.53302622218;918.950284424989;dendrite-only;35;75;3381;5;40;138.32;911.970068003726;199.863377549038;0.1144;0.1144;0.28;165.164845505958;3821.08006964927;4853.92714967198;551.456679565944
Spiny_18;75.8535791077599;0.866558361904227;0.387949639344605;49.4807692307692;0.79038374004633;17.0;869.902330230843;921.311656310001;dendrite-only;26;59;2848;7;33;53.2;939.829551071112;184.099741341201;0.1144;0.1144;0.28;213.100940534662;3252.06121266903;3970.72125485744;473.994642114047
Spiny_18;74.4430183077721;0.864468013407741;0.518025236675186;44.3333333333333;0.956251511718162;15.0;829.044306898135;910.863578649771;dendrite-only;39;82;3501;4;43;111.4543;912.521347523649;227.54679578595;0.1144;0.1144;0.28;281.221410418452;4097.10320718814;6656.64428033557;1002.99284256885
Spiny_18;75.6507338971581;0.855317138997425;0.525492736075917;50.8676470588235;0.988370225685368;17.0;907.721014150989;984.542420675029;dendrite-only;34;76;3745;8;42;106.1846;972.160222778045;223.760757234969;0.1144;0.1144;0.28;428.7342681032;4248.9021667981;7058.49562022464;985.747157839598
Spiny_18;85.5701739469925;0.828990037249099;0.503337904118841;67.25;0.915229143151029;15.0;764.194566724266;827.247323942568;dendrite-only;20;46;2824;6;26;98.9352;766.517296907852;415.657519372767;0.1144;0.1144;0.28;532.362449041442;3182.92023466023;5039.01252379541;650.736687793444
Spiny_19;82.5066804937799;0.903889966354689;0.634047290985911;105.277777777778;0.86218269498544;3.0;432.383109562585;496.831994283078;dendrite-only;9;23;2011;5;14;92.6671;566.701220153457;370.170045366266;0.1144;0.1144;0.28;1446.58772541902;2277.25937433188;4543.13907289201;921.571894719358
Spiny_19;69.1697326290764;0.890268367932042;0.555630289859957;81.3333333333333;0.832393318030115;6.0;444.568755647144;578.299469682735;dendrite-only;24;54;4114;6;30;108.8601;665.802586011472;497.028282324247;0.1144;0.1144;0.28;856.79650668895;4701.84051936638;8208.53739243972;1321.85633237252
Spiny_19;74.2094654447683;0.848370042679019;0.374782357538496;102.384615384615;0.687654802873023;4.0;476.457490621829;564.558691093964;dendrite-only;13;31;2764;5;18;134.3882;445.12991346246;592.074546018517;0.1144;0.1144;0.28;373.089652671954;3191.44146124625;3785.22260614663;424.458714581095
Spiny_19;65.285248325375;0.872062132001005;0.418086064909458;67.1304347826087;0.809818429987929;5.0;472.55530036784;513.486533142361;dendrite-only;23;51;3207;5;28;70.2119;628.768679713919;347.197004739627;0.1144;0.1144;0.28;220.304270034051;3745.83763787133;4927.167992631;626.82628034804
Spiny_19;80.3061958262246;0.86083209247054;0.434087755248188;93.6111111111111;0.882438369829616;8.0;394.185014986871;464.5030251116;dendrite-only;18;39;3413;3;21;116.1154;498.258568795189;669.518764584386;0.1144;0.1144;0.28;798.792896373572;3892.45163565933;5302.5976852717;695.249244457907
Spiny_19;75.9700935752487;0.871426016322792;0.483127090164706;59.8333333333333;0.759576658554038;11.0;390.82948565272;626.373274724531;dendrite-only;27;58;3265;4;31;147.2313;479.263818398205;539.545105069305;0.1144;0.1144;0.28;288.820653476165;3833.96294027386;5790.69314087647;859.523469667411
Spiny_19;66.5372358777676;0.876285287984803;0.338967559232933;75.25;0.62216702887778;4.0;368.678472908902;451.831359056385;dendrite-only;12;32;2839;8;20;135.52;463.799260664258;366.423297928934;0.1144;0.1144;0.28;256.318525903755;3270.95491549674;3483.73948134004;353.004293602534
Spiny_19;77.5366780668317;0.863104126486085;0.417928653364861;73.6666666666667;0.926632929890573;6.0;373.630444207227;436.958951908828;dendrite-only;21;46;3137;4;25;65.4696;425.897625283263;381.015114003528;0.1144;0.1144;0.28;287.11812285142;3589.33906195826;4704.9104071175;582.285423274458
Spiny_19;72.1152626113095;0.904657260212812;0.20777257836533;66.6176470588235;1.00945055654205;5.0;424.291010949289;484.78072534043;dendrite-only;17;38;2366;4;21;95.48;547.965298268716;314.759437145901;0.1144;0.1144;0.28;251.347904161199;2776.13851057503;1811.63133723533;108.507145657953
Spiny_19;79.2664711648672;0.824831833783669;0.631832395483911;83.1875;0.951570437571083;3.0;510.559482315636;610.761881218643;dendrite-only;16;39;2957;7;23;146.7988;460.286506602363;576.356545761824;0.1144;0.1144;0.28;1087.18079884038;3558.33130529607;7045.84652468448;1209.57645021693
Spiny_2;52.5310360149135;0.893031846546764;0.287938518844675;40.9285714285714;0.924946830968654;8.0;264.314165574851;341.741980805548;dendrite-only;35;75;2924;5;40;106.68;306.28042801894;343.32924033002;0.1144;0.1144;0.28;149.706146130124;3506.25245354188;3185.22153702327;240.383739177149
Spiny_2;78.5350708162997;0.89779351033238;0.247356279034576;47.1272727272727;0.779837818692819;9.0;374.667522229403;419.711310803281;dendrite-only;28;62;2813;6;34;124.2169;469.187241793325;291.532147618944;0.1144;0.1144;0.28;96.1345882421457;3195.90324692305;2485.65221544067;174.755651878946
Spiny_2;67.7797362644869;0.90472071412211;0.221544928661875;35.9848484848485;0.82453089644983;6.0;293.794587747988;315.870599918264;dendrite-only;33;72;2483;6;39;34.16;385.017283861287;274.804401464996;0.1144;0.1144;0.28;89.7862952565266;2821.3861884077;1960.61234019062;125.24408749836
Spiny_2;70.2860008731607;0.895460819194867;0.46053668198086;41.1842105263158;0.90521522483892;10.0;300.947230845492;357.857878735324;dendrite-only;38;84;3355;8;46;111.2546;355.777260109091;302.005042892578;0.1144;0.1144;0.28;489.297269162917;4044.50392852172;5842.09635557476;782.431071773363
Spiny_2;71.1255444233218;0.904668277268952;0.325294283306556;44.7678571428571;0.900430497310999;8.0;375.421894988105;413.357689610165;dendrite-only;29;64;2566;6;35;146.3468;481.843412000314;184.594824949069;0.1144;0.1144;0.28;149.289005748446;3043.2800243192;3100.64588357623;301.904655230701
Spiny_2;66.5424654914947;0.866290082381681;0.299388451632923;48.8285714285714;0.823382109933668;9.0;298.678427588468;350.972408242666;full;35;79;3539;9;44;38.036;419.604331576443;257.954588515556;0.1144;0.1144;0.28;71.9782065937901;4075.22499582275;3883.85532285621;321.242591517231
Spiny_2;79.0067914380137;0.885825113585239;0.329070297646121;37.59375;0.820955336074931;13.0;247.119604336463;283.649867759915;dendrite-only;48;103;3702;7;55;84.56;304.748427415061;356.77187308504;0.1144;0.1144;0.28;284.699497402092;4441.33896498644;4599.18728929295;446.667452041913
Spiny_2;80.7444696703761;0.820389523846227;0.30127560462475;55.7794117647059;0.998365307703051;10.0;324.712393383699;383.682756779731;dendrite-only;34;76;3911;8;42;119.2361;424.762788889464;255.607789508006;0.1144;0.1144;0.28;157.695514887445;4407.06829327387;4177.58115057447;319.90186709708
Spiny_3;66.7312087624931;0.87357712551597;0.276559545304352;43.4210526315789;0.896965490323771;9.0;420.596408305016;479.749638817223;dendrite-only;19;46;1839;8;27;109.4867;509.921678876282;257.699404253813;0.1144;0.1144;0.28;192.161417864795;2131.98059414758;1849.55581550945;142.208846006447
Spiny_3;85.1371543968686;0.862580967128128;0.339378003817594;55.6538461538462;0.925910492607193;10.0;456.395341699069;495.170974475589;dendrite-only;39;87;4601;9;48;156.8361;601.331164235498;227.810876232754;0.1144;0.1144;0.28;583.037545714419;4832.67959828433;5147.7157844877;467.29260144399
Spiny_3;70.6136901015225;0.924610944456856;0.439679792761665;53.3823529411765;0.882944233914226;6.0;346.003240593379;377.118073486042;dendrite-only;17;39;1947;5;22;70.56;429.56158255954;271.753540218214;0.1144;0.1144;0.28;290.085763487108;2268.08172534129;3133.71153328341;403.245425875963
Spiny_3;63.7593466769868;0.877190677399282;0.225525507207499;35.7241379310345;0.909712476649323;6.0;415.908919431959;429.734594980175;dendrite-only;29;65;2216;7;36;79.6846;480.584738045857;192.401239930118;0.1144;0.1144;0.28;106.206033131936;2657.4571686517;1881.59622843337;109.606020561889
Spiny_3;75.9716578731749;0.922705868334515;0.342586271153858;40.9111111111111;0.806499196930875;12.0;456.764109672597;517.425492169676;dendrite-only;45;98;3773;8;53;49.8007;609.115495832077;238.102451712637;0.1144;0.1144;0.28;376.275831198849;4343.34121849356;4704.76819473911;486.610135088232
Spiny_3;69.430377367494;0.91142196861586;0.294111955141908;44.3461538461538;0.890534845109463;7.0;362.070775003465;377.787699919043;dendrite-only;26;59;2419;7;33;77.0247;483.317691118022;231.541524220108;0.1144;0.1144;0.28;290.032415072464;2800.22354223857;2587.98890673471;202.665686287537
Spiny_3;78.3392480783811;0.895605923771673;0.515100673130576;39.9402985074627;0.794578867582012;12.0;488.584759695357;513.760549583176;dendrite-only;34;76;2922;8;42;69.3683;556.810194000541;254.197507103658;0.1144;0.1144;0.28;320.779591742313;3314.48983767184;5365.72441313832;793.733490507562
Spiny_3;77.4983992635667;0.915318149123016;0.26621067763507;36.0925925925926;0.91814417783816;9.0;443.784908319154;459.61561612988;dendrite-only;27;60;2038;6;33;72.52;490.580492496366;225.868052697019;0.1144;0.1144;0.28;97.0747605280141;2491.07886166508;2086.97303395337;150.192911095705
Spiny_3;68.6921311922669;0.905685842926107;0.398383996167931;40.6333333333333;0.817949589886596;9.0;368.998297948839;473.124290764515;dendrite-only;30;67;2520;7;37;113.5817;431.695249421168;285.666405972093;0.1144;0.1144;0.28;235.797969042753;3006.3647177226;3748.7923412187;442.742199193481
Spiny_3;83.4021012638306;0.91768372741146;0.321214490223004;37.9375;0.892215135976358;9.0;391.722201559549;419.617777165457;dendrite-only;24;56;1987;8;32;85.6358;458.386990814624;230.072972547863;0.1144;0.1144;0.28;405.110756885155;2336.71219927255;2357.80983646703;199.155629058618
Spiny_3;70.5481459293551;0.885523655146089;0.329790238197888;44.9333333333333;0.853641625477873;9.0;389.156538662785;473.081971421821;dendrite-only;30;70;2830;10;40;171.6296;492.738853058855;276.904403642089;0.1144;0.1144;0.28;356.937214044587;3359.46089598506;3480.2719736994;304.696943533
Spiny_3;77.0114763764355;0.90811412718939;0.198286479890473;42.0652173913044;0.802841258370034;9.0;352.299973561481;394.455737925267;dendrite-only;23;52;2021;6;29;82.6908;468.029849484572;205.077061248735;0.1144;0.1144;0.28;49.6053333158936;2414.89982636903;1508.27270020049;78.8358547368691
Spiny_3;67.7991897121411;0.911508848203495;0.522215910953009;38.4714285714286;0.899777450850618;8.0;436.182386429931;463.948704756239;dendrite-only;35;78;2909;8;43;86.8451;564.383336673112;207.215958529214;0.1144;0.1144;0.28;321.041014878084;3484.94429031103;5736.12607852691;912.065811274026
Spiny_3;66.3484007969119;0.909142789385445;0.406329250315548;45.0350877192982;0.924454179323278;7.0;418.449088951261;442.045655390402;dendrite-only;29;68;2740;10;39;118.419;538.611120063516;266.008208835044;0.1144;0.1144;0.28;223.410796514693;3218.71171398267;4120.04148863208;484.357591995261
Spiny_3;68.2135171581559;0.851588490256285;0.341400343436366;52.9259259259259;0.787984448682699;8.0;418.28577095089;489.095197751951;dendrite-only;27;62;3223;8;35;94.5748;551.622965645831;286.17706867798;0.1144;0.1144;0.28;87.5380614398073;3711.71954686589;3997.06587444501;382.927444486036
Spiny_4;69.6882158390122;0.890830812861332;0.384915913559396;37.875;0.837657988583219;8.0;422.170626147995;435.525227757369;dendrite-only;28;60;2141;4;32;57.96;492.715004683258;247.031739457832;0.1144;0.1144;0.28;278.261528645271;2446.57642607204;3000.00040214516;338.776587966812
Spiny_4;68.3293486992625;0.906797070021063;0.561654617160869;42.6274509803922;0.857036963273554;7.0;451.569389320423;513.215567236566;dendrite-only;26;62;2468;10;36;91.8644;482.319753946424;236.003976244968;0.1144;0.1144;0.28;453.472190297565;2852.86898023262;5069.82767802669;797.069025434162
Spiny_4;73.4021542228108;0.889292411175483;0.217684736238168;39.5185185185185;0.903473113669189;7.0;363.176650722593;385.244480939495;dendrite-only;27;60;2187;6;33;150.0544;410.419127843519;228.63141342106;0.1144;0.1144;0.28;242.32407507771;2548.75912421439;1741.27607369005;99.3389504611774
Spiny_4;70.436416554681;0.882778176551756;0.264675534839388;47.2083333333333;0.969162776312879;9.0;447.114269808748;477.815150258682;dendrite-only;24;56;2556;8;32;100.2408;500.868591490056;225.451252159908;0.1144;0.1144;0.28;132.429287516295;2946.85886579711;2452.56150242036;173.262963310456
Spiny_4;70.4743115058023;0.878749981794734;0.295131105069321;36.4303797468354;0.928439277511105;7.0;374.345238791787;404.569461271821;dendrite-only;40;88;2983;8;48;137.76;446.792563630797;223.750853641815;0.1144;0.1144;0.28;242.863896066763;3582.61312039275;3324.41555496847;247.264217679445
Spiny_4;80.0074326568622;0.910069910350525;0.351186840122586;39.7291666666667;0.886280042988684;6.0;295.417974909602;346.511929761215;dendrite-only;24;53;1955;5;29;69.1037;363.551964382694;211.144620728138;0.1144;0.1144;0.28;326.296228689376;2243.4401580905;2481.087031873;238.700046950134
Spiny_4;78.0564452493652;0.906973527395717;0.36624331769227;40.5322580645161;0.916828515620802;5.0;442.596107902566;459.948436379886;dendrite-only;31;68;2570;6;37;70.5653;487.339365201239;308.81011868403;0.1144;0.1144;0.28;327.443089047026;2990.00700272366;3440.58264425624;340.816026128021
Spiny_4;61.2194770284716;0.896614331832596;0.429106282331232;43.03125;0.778262402609842;5.0;338.158660521596;352.750341480931;dendrite-only;34;75;2826;7;41;80.7805;422.637153936854;239.340547107518;0.1144;0.1144;0.28;375.679031487298;3363.132303637;4559.63444579996;604.65733188716
Spiny_4;70.9922613779691;0.863533985474362;0.361116060480509;51.2608695652174;0.849778796477013;7.0;420.203302096116;473.327617101434;dendrite-only;23;54;2429;8;31;55.9418;495.701602583127;266.659410746562;0.1144;0.1144;0.28;222.84797941813;2755.18452120031;3135.27316511805;312.889408581236
Spiny_4;75.5648348528309;0.897585643771095;0.334824510895657;40.5070422535211;0.710496521168575;8.0;423.262399214719;444.016808916063;dendrite-only;37;79;2913;5;42;80.9231;503.455673772019;274.614644411752;0.1144;0.1144;0.28;347.362790322529;3420.89356593833;3599.00116951857;354.769820184225
Spiny_4;71.947003072779;0.895384131863669;0.449630616387233;33.9264705882353;0.858599895340675;9.0;422.938956696732;448.536655764509;dendrite-only;35;76;2380;6;41;63.7784;482.122641092946;225.730363931892;0.1144;0.1144;0.28;303.053878297107;2768.72419204806;3910.27647648964;535.952817271717
Spiny_4;76.2457632092434;0.899900203875974;0.18283483717282;41.5932203389831;0.886661867329646;8.0;391.890547491592;415.858442443158;dendrite-only;30;66;2597;6;36;138.8332;408.903544514823;301.601799040449;0.1144;0.1144;0.28;118.853892045857;3020.36799336486;1730.87741847207;79.8525472609652
Spiny_4;74.0781834301519;0.8990427354402;0.336623457254487;37.6;0.877853350584097;6.0;415.542767757809;441.794912610576;dendrite-only;21;46;1575;4;25;48.9418;460.129960458121;188.095910328165;0.1144;0.1144;0.28;196.884004363193;1859.46541608166;1967.24701426165;177.786110181412
Spiny_4;72.2245694594795;0.879693231558479;0.468117596119415;43.8266666666667;0.86642849871936;10.0;475.321184548827;550.193741259062;dendrite-only;38;82;3341;6;44;80.3883;532.653202464639;266.355870294895;0.1144;0.1144;0.28;399.591491993997;3903.60258834842;5764.43806537574;818.252146391958
Spiny_4;74.2795858702938;0.884253792992836;0.433856593707105;46.7708333333333;0.908744482942321;6.0;431.227583795286;484.618925928325;dendrite-only;24;54;2329;6;30;72.8;518.607033289951;260.253480661782;0.1144;0.1144;0.28;281.168516834609;2636.34441819509;3593.08914717662;457.770586630243
Spiny_4;74.1527779466066;0.887697516998553;0.437940092669067;48.5588235294118;0.913783082595467;7.0;462.685400308222;489.324415855509;dendrite-only;17;42;1932;8;25;52.5277;559.114151789438;200.298056447269;0.1144;0.1144;0.28;294.86569610408;2227.36447871161;3075.38244699026;380.654259609466
Spiny_4;66.9208270113629;0.881546270790908;0.354300488850249;49.825;0.878540621604952;6.0;342.365015318841;367.09166034397;full;20;47;2105;7;27;57.5361;445.415233203122;227.391815633519;0.1144;0.1144;0.28;230.544554399244;2464.42073581121;2747.77383914325;261.856030691327
Spiny_4;82.765052221911;0.86810637675336;0.415612728104758;45.0192307692308;0.794700850563303;11.0;476.927145578945;504.563460002606;dendrite-only;26;59;2425;7;33;54.2461;505.456481205042;246.840798246998;0.1144;0.1144;0.28;235.163036946713;2749.2743299135;3603.20487291991;429.756414992277
Spiny_5;70.5830511674521;0.90931943521504;0.216744323141537;47.8571428571429;0.864326942232681;5.0;267.870969852017;271.405724588552;dendrite-only;14;35;1573;7;21;60.5338;344.567597771825;239.147640768438;0.1144;0.1144;0.28;112.186996874416;1793.14176040474;1224.88371526872;75.2115752341311
Spiny_5;69.9613795887019;0.905474970860967;0.42981728198132;45.1875;0.85848895358907;4.0;337.481991713454;348.462244423572;dendrite-only;16;36;1509;4;20;69.16;425.908720317125;234.227081887347;0.1144;0.1144;0.28;333.029620042542;1731.90737542165;2348.49542692899;276.851491487979
Spiny_5;79.5769202934763;0.897259886172086;0.184423925569905;43.5121951219512;0.871803099002796;6.0;324.085195788515;336.387762440681;dendrite-only;21;46;1853;4;25;120.0939;382.916115321028;236.147636192158;0.1144;0.1144;0.28;167.246906789713;2244.81055059151;1296.75396724498;66.6585788842
Spiny_5;75.7097010047066;0.889007705222545;0.310411918840253;33.1228070175439;0.962520827112341;5.0;312.763491660775;335.097447403371;dendrite-only;29;64;2090;6;35;63.6423;376.468330816604;226.763633262807;0.1144;0.1144;0.28;178.594944494152;2482.85314836365;2430.90030962174;214.074138867678
Spiny_5;80.6210196922244;0.877508716395253;0.406728645883443;54.0555555555556;0.878034303605552;6.0;377.844064803035;390.798654906903;dendrite-only;27;58;2943;4;31;99.6856;392.731101434094;253.206727932424;0.1144;0.1144;0.28;304.439175835011;3018.96459144989;3867.1976100357;438.463505102187
Spiny_5;82.6071896630191;0.883840142961525;0.491888285674861;41.2391304347826;0.751605673246341;7.0;374.790295546656;380.842487395082;dendrite-only;23;53;2112;7;30;43.3028;436.236356195729;234.151438591341;0.1144;0.1144;0.28;328.484516407356;2429.70129889926;3790.08288882482;528.14496799971
